title,Price,Rating,Link
Lenovo IdeaPad Slim 3 14th Gen,"₹54,985",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTczMzc0NTQ3NzI5MDcyOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83K4004UIN%2Fdp%2FB0FCY6BX2S%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0FCY6BX2S%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3DQEkfm%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-1-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=mHSUIwtMOX&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹49,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTczMzc0NTQ3NzI5MDcyOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDczNTM5MTM5ODczMjo6MTo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0F6V51B3L%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3DQEkfm%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-2-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ
"MSI Katana A15 AI, AMD 8th Gen","₹92,990",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTczMzc0NTQ3NzI5MDcyOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyOTcwMTgwOTgzMjo6Mjo6&url=%2FMSI-Katana-Windows-GeForce-B8VE-481IN%2Fdp%2FB0DFVJG2T2%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0DFVJG2T2%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3DQEkfm%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-3-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=WVbPBBSWcj&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 AMD Ryze,"₹66,990",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDkzNjI5MDI1NTIzOTA4OjE3NTk3NDk2OTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwMDU2NTY1OTQzMjo6MTo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83KA004TIN%2Fdp%2FB0FCYB67QJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D1%26keywords%3Dlaptoppage%253D1%26pd_rd_i%3DB0FCYB67QJ%26pd_rd_r%3D27834414-33f8-4ec3-86f9-67a3621b6bdc%26pd_rd_w%3DfIQtm%26pd_rd_wg%3D2aO9P%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D9DFCTAMD86G5WEZZQP3V%26qid%3D1759749695%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-2-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=oiL5fEWU8C&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 13th Gen,"₹55,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTczMzc0NTQ3NzI5MDcyOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTYzMjo6Mzo6&url=%2FLenovo-IdeaPad-i5-13420H-Keyboard-83K100N9IN%2Fdp%2FB0FCY9N85S%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0FCY9N85S%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3DQEkfm%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-4-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=DYsnjVjDqp&sp_cr=ZAZ
Lenovo IdeaPad Slim 5 AMD Ryze,"₹57,990",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTczMzc0NTQ3NzI5MDcyOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDY4OTA3NzkxODEzMjo6NDo6&url=%2FLenovo-IdeaPad-Microsoft-Keyboard-83J2004HIN%2Fdp%2FB0FFB6ZZ7F%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%253Aamzn1.sym.7d24a1f6-077e-4200-9faf-bce027074aa5%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0FFB6ZZ7F%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3DQEkfm%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D7d24a1f6-077e-4200-9faf-bce027074aa5%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-5-4e480fe6-dd02-46af-8da7-58088322ef64-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=LNrNlbiLzM&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹54,985",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTcyMTcyNzY1MTkwNDIxOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83K4004UIN%2Fdp%2FB0FCY6BX2S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0FCY6BX2S%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3Dcbcmu%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-1-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=mHSUIwtMOX&sp_cr=ZAZ
"HP 15, AMD Ryzen 3 7320U (8GB ","₹32,006",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTcyMTcyNzY1MTkwNDIxOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyMzI3NjI5MjkzMjo6MTo6&url=%2FHP-Anti-Glare-Micro-Edge-Office24-fc0500AU%2Fdp%2FB0FJYJ8LVY%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0FJYJ8LVY%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3Dcbcmu%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-2-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=J0T0YMnaHp&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹49,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTcyMTcyNzY1MTkwNDIxOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDczNTM5MTM5ODczMjo6Mjo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0F6V51B3L%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3Dcbcmu%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-3-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 AMD Ryze,"₹66,990",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTcyMTcyNzY1MTkwNDIxOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwMDU2NTY1OTQzMjo6Mzo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83KA004TIN%2Fdp%2FB0FCYB67QJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0FCYB67QJ%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3Dcbcmu%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-4-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=oiL5fEWU8C&sp_cr=ZAZ
"MSI Katana A15 AI, AMD 8th Gen","₹92,990",5.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NTcyMTcyNzY1MTkwNDIxOjE3NTk3NDk3MTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDYyOTcwMTgwOTgzMjo6NDo6&url=%2FMSI-Katana-Windows-GeForce-B8VE-481IN%2Fdp%2FB0DFVJG2T2%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D4%26keywords%3Dlaptoppage%253D4%26pd_rd_i%3DB0DFVJG2T2%26pd_rd_r%3D4fd56f06-d916-432c-9d7a-1be60e6893b6%26pd_rd_w%3Dcbcmu%26pd_rd_wg%3DhIgf0%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DRJBVBK3JRDXA89V1ABQ2%26qid%3D1759749715%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-5-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=WVbPBBSWcj&sp_cr=ZAZ
HP OmniBook 5 OLED (Previously,"₹66,490",3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjExNzQ0Mjg5MDAzODAxOjE3NTk3NDk3MTU6c3BfYnRmOjMwMDYwMjMyMTI1MDgzMjo6MDo6&url=%2FHP-Previously-Snapdragon-Processor-Light-Weight%2Fdp%2FB0F8P4Y7VF%2Fref%3Dsr_1_5_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D4%26qid%3D1759749715%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-5-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=ISCbRaEqys&sp_cr=ZAZ
"HP Smartchoice Victus, AMD Ryz","₹66,990",3.8 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjExNzQ0Mjg5MDAzODAxOjE3NTk3NDk3MTU6c3BfYnRmOjMwMDcyNTY1OTYxODIzMjo6MDo6&url=%2FHP-Upgrade-Office24-fb3134AX-fb3120ax%2Fdp%2FB0FDKPXD95%2Fref%3Dsr_1_6_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D4%26qid%3D1759749715%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-6-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=D4VXMNhbGT&sp_cr=ZAZ
"Dell Vostro, Intel Core i3 13t","₹40,990",3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODkyODU0OTcxMjEwNDg3OjE3NTk3NDk3MjA6c3BfYXRmOjMwMDYyMTc3MTk5NzYzMjo6MDo6&url=%2FDell-i3-1305U-Display-Graphics-Windows%2Fdp%2FB0FG2RJ9NC%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D5%26qid%3D1759749720%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-1-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=biQEcHUHO1&sp_cr=ZAZ
"HP 15, AMD Ryzen 3 7320U (8GB ","₹32,006",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDkzNjI5MDI1NTIzOTA4OjE3NTk3NDk2OTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyMzI3NjI5MjkzMjo6Mjo6&url=%2FHP-Anti-Glare-Micro-Edge-Office24-fc0500AU%2Fdp%2FB0FJYJ8LVY%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D1%26keywords%3Dlaptoppage%253D1%26pd_rd_i%3DB0FJYJ8LVY%26pd_rd_r%3D27834414-33f8-4ec3-86f9-67a3621b6bdc%26pd_rd_w%3DfIQtm%26pd_rd_wg%3D2aO9P%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3D9DFCTAMD86G5WEZZQP3V%26qid%3D1759749695%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-3-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=J0T0YMnaHp&sp_cr=ZAZ
"Dell Inspiron 3530, Intel Core","₹59,990",3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODkyODU0OTcxMjEwNDg3OjE3NTk3NDk3MjA6c3BfYXRmOjMwMDQ3Mzg4MjgzNDAzMjo6MDo6&url=%2FDell-Inspiron-3530-i5-1334U-Keyboard%2Fdp%2FB0DSFQZTVW%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D5%26qid%3D1759749720%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-2-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=ufQ3LHEYRB&sp_cr=ZAZ
Dell 15 Intel Core i5 13th Gen,"₹49,990",3.5 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODkyODU0OTcxMjEwNDg3OjE3NTk3NDk3MjA6c3BfbXRmOjMwMDI3ODQwODY1MjIzMjo6MDo6&url=%2FDell-Inspiron-i5-1334U-Processor-39-62cm%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_3_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D5%26qid%3D1759749720%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-3-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=GT9EQiDDQz&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 12th Gen,"₹45,985",3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODkyODU0OTcxMjEwNDg3OjE3NTk3NDk3MjA6c3BfbXRmOjMwMDczNTM5OTI3MTMzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_4_sspa%3Fcrid%3D2W6GT8U1DGK1R%26keywords%3Dlaptoppage%253D5%26qid%3D1759749720%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D8-4-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=lIkReLgCCv&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹49,985",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDc5NTI2MTY1MDI3NDgxOjE3NTk3NDk3MjA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDczNTM5MTM5ODczMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83E6001UIN%2Fdp%2FB0F6V51B3L%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D5%26keywords%3Dlaptoppage%253D5%26pd_rd_i%3DB0F6V51B3L%26pd_rd_r%3D93e9c352-1512-4ac3-8e30-a7a1163daf30%26pd_rd_w%3DWe0vy%26pd_rd_wg%3D8t3vr%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DEGXQPSS6ZVYX8MKR0MCE%26qid%3D1759749720%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-1-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=3dTg1ulDI2&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 14th Gen,"₹54,985",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDc5NTI2MTY1MDI3NDgxOjE3NTk3NDk3MjA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcyOTM1NzM0NTUzMjo6MTo6&url=%2FLenovo-IdeaPad-Windows-Keyboard-83K4004UIN%2Fdp%2FB0FCY6BX2S%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D5%26keywords%3Dlaptoppage%253D5%26pd_rd_i%3DB0FCY6BX2S%26pd_rd_r%3D93e9c352-1512-4ac3-8e30-a7a1163daf30%26pd_rd_w%3DWe0vy%26pd_rd_wg%3D8t3vr%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DEGXQPSS6ZVYX8MKR0MCE%26qid%3D1759749720%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-2-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=mHSUIwtMOX&sp_cr=ZAZ
Lenovo IdeaPad Slim 3 13th Gen,"₹55,990",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NDc5NTI2MTY1MDI3NDgxOjE3NTk3NDk3MjA6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDcwMDU2NTY1OTMzMjo6Mjo6&url=%2FLenovo-IdeaPad-i5-13420H-Keyboard-83K00034IN%2Fdp%2FB0FCY79NDV%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%253Aamzn1.sym.0629fcb0-94ed-4eba-9abe-6c93c227c465%26crid%3D2W6GT8U1DGK1R%26cv_ct_cx%3Dlaptoppage%253D5%26keywords%3Dlaptoppage%253D5%26pd_rd_i%3DB0FCY79NDV%26pd_rd_r%3D93e9c352-1512-4ac3-8e30-a7a1163daf30%26pd_rd_w%3DWe0vy%26pd_rd_wg%3D8t3vr%26pf_rd_p%3D0629fcb0-94ed-4eba-9abe-6c93c227c465%26pf_rd_r%3DEGXQPSS6ZVYX8MKR0MCE%26qid%3D1759749720%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C367%26sr%3D1-3-66673dcf-083f-43ba-b782-d4a436cc5cfb-spons%26xpid%3D0dcMzqRKI984N%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=sG8u9zr52k&sp_cr=ZAZ
